id,label
5797,5
5798,3
5799,2
5800,3
5801,2
5802,1
5803,3
5804,6
5805,0
5806,3
5807,2
5808,4
5809,4
5810,6
5811,2
5812,0
5813,1
5814,0
5815,2
5816,3
5817,6
5818,4
5819,4
5820,4
5821,3
5822,0
5823,3
5824,2
5825,6
5826,4
5827,6
5828,4
5829,3
5830,1
5831,6
5832,5
5833,2
5834,6
5835,2
5836,6
5837,4
5838,1
5839,3
5840,3
5841,6
5842,6
5843,0
5844,4
5845,6
5846,4
5847,6
5848,2
5849,0
5850,5
5851,6
5852,4
5853,0
5854,0
5855,2
5856,5
5857,4
5858,5
5859,6
5860,5
5861,3
5862,4
5863,3
5864,5
5865,3
5866,6
5867,6
5868,5
5869,5
5870,2
5871,4
5872,3
5873,5
5874,1
5875,3
5876,3
5877,0
5878,0
5879,5
5880,0
5881,5
5882,3
5883,3
5884,6
5885,5
5886,3
5887,5
5888,5
5889,0
5890,4
5891,1
5892,3
5893,6
5894,3
5895,3
5896,2
5897,0
5898,5
5899,4
5900,3
5901,3
5902,4
5903,3
5904,6
5905,3
5906,3
5907,6
5908,6
5909,2
5910,0
5911,6
5912,3
5913,6
5914,6
5915,0
5916,5
5917,3
5918,2
5919,4
5920,3
5921,4
5922,3
5923,4
5924,3
5925,0
5926,3
5927,3
5928,6
5929,4
5930,6
5931,5
5932,5
5933,6
5934,6
5935,0
5936,6
5937,3
5938,3
5939,0
5940,4
5941,3
5942,6
5943,6
5944,0
5945,6
5946,6
5947,3
5948,4
5949,0
5950,4
5951,6
5952,0
5953,6
5954,6
5955,3
5956,3
5957,6
5958,3
5959,6
5960,4
5961,2
5962,2
5963,2
5964,6
5965,6
5966,6
5967,4
5968,4
5969,3
5970,2
5971,0
5972,3
5973,0
5974,3
5975,6
5976,3
5977,2
5978,4
5979,6
5980,0
5981,6
5982,3
5983,5
5984,4
5985,3
5986,4
5987,3
5988,4
5989,6
5990,2
5991,2
5992,6
5993,2
5994,2
5995,3
5996,3
5997,0
5998,4
5999,4
6000,3
6001,6
6002,4
6003,3
6004,3
6005,5
6006,0
6007,4
6008,2
6009,1
6010,3
6011,3
6012,4
6013,3
6014,0
6015,0
6016,2
6017,2
6018,4
6019,0
6020,3
6021,6
6022,2
6023,3
6024,0
6025,3
6026,3
6027,3
6028,3
6029,3
6030,5
6031,6
6032,6
6033,3
6034,0
6035,5
6036,3
6037,5
6038,4
6039,3
6040,3
6041,3
6042,4
6043,6
6044,6
6045,3
6046,4
6047,4
6048,5
6049,0
6050,6
6051,0
6052,5
6053,0
6054,6
6055,5
6056,2
6057,3
6058,6
6059,3
6060,6
6061,4
6062,3
6063,2
6064,3
6065,6
6066,3
6067,6
6068,2
6069,2
6070,3
6071,6
6072,2
6073,3
6074,2
6075,3
6076,4
6077,5
6078,3
6079,5
6080,5
6081,6
6082,6
6083,5
6084,5
6085,3
6086,3
6087,6
6088,3
6089,6
6090,5
6091,0
6092,3
6093,6
6094,2
6095,3
6096,6
6097,6
6098,5
6099,5
6100,6
6101,3
6102,2
6103,2
6104,3
6105,0
6106,0
6107,0
6108,6
6109,4
6110,6
6111,2
6112,5
6113,2
6114,4
6115,5
6116,2
6117,6
6118,6
6119,0
6120,6
6121,0
6122,6
6123,6
6124,6
6125,4
6126,6
6127,6
6128,4
6129,4
6130,0
6131,5
6132,6
6133,3
6134,3
6135,6
6136,2
6137,3
6138,5
6139,4
6140,5
6141,6
6142,6
6143,0
6144,4
6145,3
6146,2
6147,2
6148,2
6149,6
6150,0
6151,6
6152,2
6153,6
6154,4
6155,5
6156,6
6157,0
6158,6
6159,2
6160,4
6161,0
6162,3
6163,3
6164,4
6165,3
6166,4
6167,6
6168,3
6169,6
6170,5
6171,2
6172,0
6173,6
6174,4
6175,4
6176,3
6177,3
6178,1
6179,6
6180,5
6181,4
6182,5
6183,6
6184,2
6185,3
6186,2
6187,4
6188,5
6189,3
6190,3
6191,0
6192,0
6193,4
6194,6
6195,6
6196,2
6197,5
6198,4
6199,6
6200,6
6201,4
6202,0
6203,4
6204,0
6205,6
6206,4
6207,6
6208,3
6209,6
6210,2
6211,2
6212,6
6213,3
6214,6
6215,3
6216,3
6217,2
6218,4
6219,4
6220,0
6221,2
6222,6
6223,0
6224,2
6225,3
6226,2
6227,6
6228,0
6229,3
6230,3
6231,0
6232,4
6233,3
6234,0
6235,2
6236,0
6237,6
6238,3
6239,6
6240,5
6241,3
6242,6
6243,6
6244,5
6245,2
6246,0
6247,5
6248,5
6249,3
6250,5
6251,3
6252,6
6253,0
6254,6
6255,4
6256,0
6257,3
6258,6
6259,5
6260,6
6261,6
6262,2
6263,3
6264,4
6265,0
6266,3
6267,2
6268,4
6269,3
6270,1
6271,6
6272,6
6273,6
6274,4
6275,3
6276,6
6277,6
6278,2
6279,4
6280,3
6281,5
6282,3
6283,6
6284,4
6285,3
6286,2
6287,6
6288,6
6289,3
6290,5
6291,3
6292,4
6293,0
6294,3
6295,2
6296,4
6297,6
6298,6
6299,2
6300,6
6301,3
6302,6
6303,3
6304,0
6305,3
6306,4
6307,4
6308,4
6309,4
6310,2
6311,3
6312,5
6313,4
6314,5
6315,6
6316,4
6317,3
6318,4
6319,2
6320,0
6321,4
6322,5
6323,0
6324,0
6325,4
6326,0
6327,3
6328,6
6329,0
6330,0
6331,3
6332,2
6333,3
6334,4
6335,3
6336,6
6337,0
6338,3
6339,6
6340,3
6341,4
6342,3
6343,1
6344,2
6345,0
6346,3
6347,6
6348,2
6349,0
6350,0
6351,6
6352,5
6353,5
6354,0
6355,5
6356,2
6357,2
6358,3
6359,3
6360,0
6361,3
6362,2
6363,5
6364,4
6365,6
6366,2
6367,5
6368,3
6369,2
6370,2
6371,3
6372,0
6373,2
6374,4
6375,4
6376,3
6377,5
6378,2
6379,4
6380,4
6381,6
6382,3
6383,3
6384,2
6385,5
6386,3
6387,2
6388,4
6389,3
6390,6
6391,5
6392,4
6393,0
6394,5
6395,6
6396,6
6397,4
6398,3
6399,5
6400,2
6401,3
6402,6
6403,4
6404,6
6405,6
6406,6
6407,2
6408,3
6409,3
6410,2
6411,4
6412,4
6413,6
6414,3
6415,5
6416,3
6417,5
6418,5
6419,0
6420,6
6421,5
6422,6
6423,4
6424,3
6425,0
6426,4
6427,0
6428,4
6429,0
6430,4
6431,2
6432,6
6433,6
6434,0
6435,0
6436,6
6437,6
6438,5
6439,0
6440,3
6441,4
6442,3
6443,6
6444,5
6445,5
6446,4
6447,2
6448,3
6449,6
6450,4
6451,0
6452,5
6453,3
6454,6
6455,6
6456,2
6457,6
6458,6
6459,4
6460,3
6461,0
6462,2
6463,3
6464,6
6465,5
6466,6
6467,3
6468,2
6469,6
6470,2
6471,3
6472,5
6473,2
6474,6
6475,3
6476,3
6477,4
6478,6
6479,2
6480,0
6481,0
6482,6
6483,6
6484,3
6485,2
6486,5
6487,3
6488,3
6489,0
6490,4
6491,0
6492,2
6493,3
6494,4
6495,0
6496,3
6497,3
6498,0
6499,6
6500,3
6501,4
6502,2
6503,0
6504,3
6505,3
6506,3
6507,3
6508,3
6509,5
6510,2
6511,4
6512,4
6513,4
6514,0
6515,3
6516,4
6517,6
6518,6
6519,0
6520,3
6521,0
6522,6
6523,2
6524,0
6525,3
6526,4
6527,3
6528,3
6529,2
6530,4
6531,2
6532,0
6533,2
6534,4
6535,6
6536,4
6537,3
6538,6
6539,6
6540,2
6541,5
6542,6
6543,0
6544,3
6545,5
6546,6
6547,2
6548,5
6549,2
6550,2
6551,0
6552,6
6553,0
6554,2
6555,0
6556,2
6557,5
6558,4
6559,2
6560,3
6561,2
6562,5
6563,5
6564,3
6565,6
6566,3
6567,6
6568,5
6569,2
6570,6
6571,4
6572,5
6573,6
6574,6
6575,6
6576,5
6577,6
6578,6
6579,3
6580,6
6581,3
6582,3
6583,4
6584,5
6585,0
6586,3
6587,4
6588,4
6589,6
6590,3
6591,5
6592,5
6593,4
6594,6
6595,4
6596,2
6597,5
6598,4
6599,6
6600,2
6601,2
6602,6
6603,6
6604,0
6605,0
6606,5
6607,1
6608,3
6609,5
6610,6
6611,6
6612,3
6613,6
6614,0
6615,3
6616,5
6617,5
6618,2
6619,3
6620,5
6621,3
6622,0
6623,6
6624,3
6625,2
6626,3
6627,6
6628,3
6629,2
6630,4
6631,6
6632,6
6633,0
6634,2
6635,6
6636,0
6637,6
6638,1
6639,4
6640,6
6641,2
6642,6
6643,6
6644,6
6645,3
6646,0
6647,2
6648,5
6649,4
6650,4
6651,0
6652,2
6653,6
6654,3
6655,6
6656,6
6657,3
6658,3
6659,2
6660,0
6661,3
6662,4
6663,5
6664,5
6665,2
6666,0
6667,3
6668,3
6669,4
6670,6
6671,2
6672,0
6673,5
6674,6
6675,3
6676,5
6677,6
6678,4
6679,5
6680,3
6681,3
6682,5
6683,4
6684,6
6685,4
6686,5
6687,5
6688,6
6689,4
6690,6
6691,3
6692,6
6693,3
6694,2
6695,0
6696,2
6697,2
6698,4
6699,2
6700,3
6701,4
6702,5
6703,0
6704,2
6705,5
6706,4
6707,4
6708,6
6709,6
6710,3
6711,2
6712,5
6713,5
6714,5
6715,2
6716,3
6717,3
6718,6
6719,3
6720,3
6721,4
6722,3
6723,6
6724,5
6725,6
6726,2
6727,2
6728,6
6729,5
6730,2
6731,3
6732,2
6733,0
6734,0
6735,6
6736,5
6737,5
6738,6
6739,3
6740,5
6741,4
6742,4
6743,6
6744,6
6745,5
6746,0
6747,6
6748,5
6749,4
6750,5
6751,0
6752,3
6753,3
6754,4
6755,2
6756,3
6757,3
6758,6
6759,3
6760,3
6761,5
6762,6
6763,4
6764,6
6765,6
6766,0
6767,6
6768,0
6769,4
6770,6
6771,2
6772,0
6773,5
6774,4
6775,3
6776,0
6777,6
6778,0
6779,6
6780,3
6781,3
6782,6
6783,0
6784,4
6785,2
6786,4
6787,3
6788,6
6789,0
6790,0
6791,4
6792,6
6793,4
6794,6
6795,2
6796,0
6797,0
6798,0
6799,3
6800,6
6801,6
6802,3
6803,4
6804,4
6805,6
6806,6
6807,3
6808,4
6809,4
6810,3
6811,2
6812,6
6813,3
6814,6
6815,3
6816,2
6817,0
6818,4
6819,0
6820,3
6821,2
6822,3
6823,3
6824,3
6825,6
6826,2
6827,6
6828,2
6829,3
6830,3
6831,3
6832,5
6833,6
6834,6
6835,3
6836,2
6837,4
6838,3
6839,2
6840,2
6841,5
6842,6
6843,2
6844,6
6845,6
6846,3
6847,0
6848,6
6849,6
6850,6
6851,6
6852,0
6853,2
6854,0
6855,3
6856,0
6857,4
6858,3
6859,4
6860,6
6861,5
6862,3
6863,4
6864,4
6865,4
6866,6
6867,6
6868,6
6869,3
6870,4
6871,2
6872,2
6873,3
6874,5
6875,6
6876,1
6877,4
6878,6
6879,6
6880,3
6881,6
6882,3
6883,5
6884,6
6885,0
6886,6
6887,3
6888,2
6889,3
6890,2
6891,3
6892,5
6893,0
6894,2
6895,6
6896,3
6897,2
6898,6
6899,3
6900,6
6901,6
6902,4
6903,3
6904,0
6905,3
6906,3
6907,3
6908,3
6909,4
6910,6
6911,2
6912,5
6913,0
6914,3
6915,5
6916,4
6917,0
6918,0
6919,4
6920,3
6921,0
6922,3
6923,6
6924,0
6925,3
6926,6
6927,6
6928,2
6929,6
6930,3
6931,4
6932,4
6933,6
6934,3
6935,6
6936,2
6937,4
6938,0
6939,0
6940,6
6941,4
6942,0
6943,3
6944,6
6945,3
6946,5
6947,5
6948,5
6949,4
6950,4
6951,2
6952,2
6953,3
6954,6
6955,3
6956,6
6957,4
6958,6
6959,3
6960,2
6961,6
6962,4
6963,6
6964,4
6965,4
6966,2
6967,6
6968,6
6969,0
6970,5
6971,5
6972,0
6973,6
6974,6
6975,4
6976,6
6977,2
6978,0
6979,4
6980,3
6981,2
6982,3
6983,5
6984,0
6985,2
6986,5
6987,6
6988,4
6989,5
6990,6
6991,3
6992,2
6993,6
6994,0
6995,2
6996,5
6997,2
6998,3
6999,4
7000,1
7001,3
7002,3
7003,6
7004,3
7005,3
7006,2
7007,6
7008,4
7009,0
7010,0
7011,4
7012,3
7013,6
7014,4
7015,0
7016,5
7017,0
7018,5
7019,6
7020,6
7021,4
7022,6
7023,5
7024,3
7025,0
7026,3
7027,3
7028,5
7029,4
7030,0
7031,5
7032,3
7033,5
7034,3
7035,6
7036,0
7037,6
7038,3
7039,6
7040,5
7041,3
7042,6
7043,3
7044,3
7045,0
7046,4
7047,2
7048,5
7049,0
7050,0
7051,3
7052,6
7053,0
7054,5
7055,5
7056,2
7057,6
7058,4
7059,3
7060,0
7061,4
7062,4
7063,0
7064,4
7065,6
7066,0
7067,3
7068,3
7069,4
7070,1
7071,0
7072,6
7073,3
7074,5
7075,3
7076,3
7077,3
7078,5
7079,2
7080,0
7081,6
7082,2
7083,0
7084,3
7085,3
7086,6
7087,1
7088,5
7089,4
7090,3
7091,4
7092,6
7093,1
7094,3
7095,3
7096,4
7097,3
7098,5
7099,3
7100,4
7101,0
7102,4
7103,0
7104,2
7105,2
7106,5
7107,2
7108,3
7109,2
7110,3
7111,3
7112,2
7113,3
7114,3
7115,3
7116,5
7117,0
7118,4
7119,2
7120,6
7121,6
7122,3
7123,6
7124,5
7125,6
7126,5
7127,2
7128,4
7129,3
7130,4
7131,5
7132,3
7133,2
7134,0
7135,2
7136,4
7137,0
7138,2
7139,6
7140,3
7141,5
7142,5
7143,5
7144,4
7145,5
7146,5
7147,6
7148,6
7149,6
7150,2
7151,4
7152,5
7153,2
7154,6
7155,4
7156,6
7157,3
7158,5
7159,5
7160,5
7161,3
7162,6
7163,0
7164,2
7165,3
7166,3
7167,0
7168,4
7169,3
7170,0
7171,4
7172,3
7173,2
7174,2
7175,3
7176,0
7177,2
